"job_id","schema_version","name","K","L_add","L_rec","L_dom","L_prec","L_pdom","all_additive","n","L","pve","seed_base","reps_per_chunk","chunk","min_maf","hwe_thresh","min_n_rec","slide_min_obs","delta_prec","delta_pdom","output_file"
943,2,"additive_recessive_partial_recessive",5,1,2,0,2,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_partial_recessive_add1_rec2_dom0_prec2_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
944,2,"additive_recessive_partial_recessive",5,1,2,0,2,0,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_partial_recessive_add1_rec2_dom0_prec2_pdom0_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
945,2,"additive_recessive_partial_recessive",5,1,2,0,2,0,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_partial_recessive_add1_rec2_dom0_prec2_pdom0_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
946,2,"additive_recessive_dominant",5,1,2,2,0,0,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_dominant_add1_rec2_dom2_prec0_pdom0_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
947,2,"additive_recessive_dominant",5,1,2,2,0,0,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_dominant_add1_rec2_dom2_prec0_pdom0_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
948,2,"additive_recessive_dominant",5,1,2,2,0,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_dominant_add1_rec2_dom2_prec0_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
949,2,"additive_recessive_dominant",5,1,2,2,0,0,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_dominant_add1_rec2_dom2_prec0_pdom0_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
950,2,"additive_recessive_dominant",5,1,2,2,0,0,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_dominant_add1_rec2_dom2_prec0_pdom0_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
951,2,"additive_recessive_partial_dominant",5,1,3,0,0,1,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_partial_dominant_add1_rec3_dom0_prec0_pdom1_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
952,2,"additive_recessive_partial_dominant",5,1,3,0,0,1,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_partial_dominant_add1_rec3_dom0_prec0_pdom1_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
953,2,"additive_recessive_partial_dominant",5,1,3,0,0,1,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_partial_dominant_add1_rec3_dom0_prec0_pdom1_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
954,2,"additive_recessive_partial_dominant",5,1,3,0,0,1,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_partial_dominant_add1_rec3_dom0_prec0_pdom1_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
955,2,"additive_recessive_partial_dominant",5,1,3,0,0,1,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_partial_dominant_add1_rec3_dom0_prec0_pdom1_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
956,2,"additive_recessive_partial_recessive",5,1,3,0,1,0,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_partial_recessive_add1_rec3_dom0_prec1_pdom0_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
957,2,"additive_recessive_partial_recessive",5,1,3,0,1,0,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_partial_recessive_add1_rec3_dom0_prec1_pdom0_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
958,2,"additive_recessive_partial_recessive",5,1,3,0,1,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_partial_recessive_add1_rec3_dom0_prec1_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
959,2,"additive_recessive_partial_recessive",5,1,3,0,1,0,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_partial_recessive_add1_rec3_dom0_prec1_pdom0_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
960,2,"additive_recessive_partial_recessive",5,1,3,0,1,0,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_partial_recessive_add1_rec3_dom0_prec1_pdom0_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
961,2,"additive_recessive_dominant",5,1,3,1,0,0,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_dominant_add1_rec3_dom1_prec0_pdom0_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
962,2,"additive_recessive_dominant",5,1,3,1,0,0,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_dominant_add1_rec3_dom1_prec0_pdom0_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
963,2,"additive_recessive_dominant",5,1,3,1,0,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_dominant_add1_rec3_dom1_prec0_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
964,2,"additive_recessive_dominant",5,1,3,1,0,0,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_dominant_add1_rec3_dom1_prec0_pdom0_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
965,2,"additive_recessive_dominant",5,1,3,1,0,0,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_dominant_add1_rec3_dom1_prec0_pdom0_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
966,2,"additive_recessive",5,1,4,0,0,0,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_add1_rec4_dom0_prec0_pdom0_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
967,2,"additive_recessive",5,1,4,0,0,0,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_add1_rec4_dom0_prec0_pdom0_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
968,2,"additive_recessive",5,1,4,0,0,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_add1_rec4_dom0_prec0_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
969,2,"additive_recessive",5,1,4,0,0,0,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_add1_rec4_dom0_prec0_pdom0_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
970,2,"additive_recessive",5,1,4,0,0,0,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_add1_rec4_dom0_prec0_pdom0_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
971,2,"additive_partial_dominant",5,2,0,0,0,3,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_dominant_add2_rec0_dom0_prec0_pdom3_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
972,2,"additive_partial_dominant",5,2,0,0,0,3,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_dominant_add2_rec0_dom0_prec0_pdom3_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
973,2,"additive_partial_dominant",5,2,0,0,0,3,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_dominant_add2_rec0_dom0_prec0_pdom3_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
974,2,"additive_partial_dominant",5,2,0,0,0,3,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_dominant_add2_rec0_dom0_prec0_pdom3_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
975,2,"additive_partial_dominant",5,2,0,0,0,3,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_dominant_add2_rec0_dom0_prec0_pdom3_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
976,2,"additive_partial_recessive_partial_dominant",5,2,0,0,1,2,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_partial_dominant_add2_rec0_dom0_prec1_pdom2_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
977,2,"additive_partial_recessive_partial_dominant",5,2,0,0,1,2,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_partial_dominant_add2_rec0_dom0_prec1_pdom2_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
978,2,"additive_partial_recessive_partial_dominant",5,2,0,0,1,2,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_partial_dominant_add2_rec0_dom0_prec1_pdom2_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
979,2,"additive_partial_recessive_partial_dominant",5,2,0,0,1,2,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_partial_dominant_add2_rec0_dom0_prec1_pdom2_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
980,2,"additive_partial_recessive_partial_dominant",5,2,0,0,1,2,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_partial_dominant_add2_rec0_dom0_prec1_pdom2_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
981,2,"additive_partial_recessive_partial_dominant",5,2,0,0,2,1,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_partial_dominant_add2_rec0_dom0_prec2_pdom1_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
982,2,"additive_partial_recessive_partial_dominant",5,2,0,0,2,1,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_partial_dominant_add2_rec0_dom0_prec2_pdom1_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
983,2,"additive_partial_recessive_partial_dominant",5,2,0,0,2,1,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_partial_dominant_add2_rec0_dom0_prec2_pdom1_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
984,2,"additive_partial_recessive_partial_dominant",5,2,0,0,2,1,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_partial_dominant_add2_rec0_dom0_prec2_pdom1_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
985,2,"additive_partial_recessive_partial_dominant",5,2,0,0,2,1,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_partial_dominant_add2_rec0_dom0_prec2_pdom1_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
986,2,"additive_partial_recessive",5,2,0,0,3,0,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_add2_rec0_dom0_prec3_pdom0_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
987,2,"additive_partial_recessive",5,2,0,0,3,0,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_add2_rec0_dom0_prec3_pdom0_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
988,2,"additive_partial_recessive",5,2,0,0,3,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_add2_rec0_dom0_prec3_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
989,2,"additive_partial_recessive",5,2,0,0,3,0,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_add2_rec0_dom0_prec3_pdom0_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
990,2,"additive_partial_recessive",5,2,0,0,3,0,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_partial_recessive_add2_rec0_dom0_prec3_pdom0_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
991,2,"additive_dominant_partial_dominant",5,2,0,1,0,2,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_dominant_add2_rec0_dom1_prec0_pdom2_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
992,2,"additive_dominant_partial_dominant",5,2,0,1,0,2,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_dominant_add2_rec0_dom1_prec0_pdom2_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
993,2,"additive_dominant_partial_dominant",5,2,0,1,0,2,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_dominant_add2_rec0_dom1_prec0_pdom2_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
994,2,"additive_dominant_partial_dominant",5,2,0,1,0,2,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_dominant_add2_rec0_dom1_prec0_pdom2_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
995,2,"additive_dominant_partial_dominant",5,2,0,1,0,2,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_dominant_add2_rec0_dom1_prec0_pdom2_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
996,2,"additive_dominant_partial_recessive",5,2,0,1,2,0,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_recessive_add2_rec0_dom1_prec2_pdom0_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
997,2,"additive_dominant_partial_recessive",5,2,0,1,2,0,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_recessive_add2_rec0_dom1_prec2_pdom0_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
998,2,"additive_dominant_partial_recessive",5,2,0,1,2,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_recessive_add2_rec0_dom1_prec2_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
999,2,"additive_dominant_partial_recessive",5,2,0,1,2,0,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_recessive_add2_rec0_dom1_prec2_pdom0_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
1000,2,"additive_dominant_partial_recessive",5,2,0,1,2,0,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_recessive_add2_rec0_dom1_prec2_pdom0_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
1001,2,"additive_dominant_partial_dominant",5,2,0,2,0,1,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_dominant_add2_rec0_dom2_prec0_pdom1_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
1002,2,"additive_dominant_partial_dominant",5,2,0,2,0,1,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_dominant_add2_rec0_dom2_prec0_pdom1_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
1003,2,"additive_dominant_partial_dominant",5,2,0,2,0,1,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_dominant_add2_rec0_dom2_prec0_pdom1_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
1004,2,"additive_dominant_partial_dominant",5,2,0,2,0,1,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_dominant_add2_rec0_dom2_prec0_pdom1_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
1005,2,"additive_dominant_partial_dominant",5,2,0,2,0,1,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_dominant_add2_rec0_dom2_prec0_pdom1_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
1006,2,"additive_dominant_partial_recessive",5,2,0,2,1,0,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_recessive_add2_rec0_dom2_prec1_pdom0_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
1007,2,"additive_dominant_partial_recessive",5,2,0,2,1,0,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_recessive_add2_rec0_dom2_prec1_pdom0_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
1008,2,"additive_dominant_partial_recessive",5,2,0,2,1,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_recessive_add2_rec0_dom2_prec1_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
1009,2,"additive_dominant_partial_recessive",5,2,0,2,1,0,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_recessive_add2_rec0_dom2_prec1_pdom0_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
1010,2,"additive_dominant_partial_recessive",5,2,0,2,1,0,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_partial_recessive_add2_rec0_dom2_prec1_pdom0_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
1011,2,"additive_dominant",5,2,0,3,0,0,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_add2_rec0_dom3_prec0_pdom0_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
1012,2,"additive_dominant",5,2,0,3,0,0,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_add2_rec0_dom3_prec0_pdom0_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
1013,2,"additive_dominant",5,2,0,3,0,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_add2_rec0_dom3_prec0_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
1014,2,"additive_dominant",5,2,0,3,0,0,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_add2_rec0_dom3_prec0_pdom0_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
1015,2,"additive_dominant",5,2,0,3,0,0,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_dominant_add2_rec0_dom3_prec0_pdom0_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
1016,2,"additive_recessive_partial_dominant",5,2,1,0,0,2,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_partial_dominant_add2_rec1_dom0_prec0_pdom2_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
1017,2,"additive_recessive_partial_dominant",5,2,1,0,0,2,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_partial_dominant_add2_rec1_dom0_prec0_pdom2_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
1018,2,"additive_recessive_partial_dominant",5,2,1,0,0,2,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_partial_dominant_add2_rec1_dom0_prec0_pdom2_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
1019,2,"additive_recessive_partial_dominant",5,2,1,0,0,2,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_partial_dominant_add2_rec1_dom0_prec0_pdom2_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
1020,2,"additive_recessive_partial_dominant",5,2,1,0,0,2,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_partial_dominant_add2_rec1_dom0_prec0_pdom2_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
1021,2,"additive_recessive_partial_recessive",5,2,1,0,2,0,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_partial_recessive_add2_rec1_dom0_prec2_pdom0_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
1022,2,"additive_recessive_partial_recessive",5,2,1,0,2,0,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_partial_recessive_add2_rec1_dom0_prec2_pdom0_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
1023,2,"additive_recessive_partial_recessive",5,2,1,0,2,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_partial_recessive_add2_rec1_dom0_prec2_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
1024,2,"additive_recessive_partial_recessive",5,2,1,0,2,0,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_partial_recessive_add2_rec1_dom0_prec2_pdom0_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
1025,2,"additive_recessive_partial_recessive",5,2,1,0,2,0,FALSE,500,10,0.4,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_partial_recessive_add2_rec1_dom0_prec2_pdom0_n500_L10_pve0.4_seed1000000_reps400_chunk1.RData"
1026,2,"additive_recessive_dominant",5,2,1,2,0,0,FALSE,500,10,0.05,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_dominant_add2_rec1_dom2_prec0_pdom0_n500_L10_pve0.05_seed1000000_reps400_chunk1.RData"
1027,2,"additive_recessive_dominant",5,2,1,2,0,0,FALSE,500,10,0.1,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_dominant_add2_rec1_dom2_prec0_pdom0_n500_L10_pve0.1_seed1000000_reps400_chunk1.RData"
1028,2,"additive_recessive_dominant",5,2,1,2,0,0,FALSE,500,10,0.2,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_dominant_add2_rec1_dom2_prec0_pdom0_n500_L10_pve0.2_seed1000000_reps400_chunk1.RData"
1029,2,"additive_recessive_dominant",5,2,1,2,0,0,FALSE,500,10,0.3,1000000,400,1,0.05,1e-08,5,5,-0.5,0.5,"simulation results/slide_v1/chunks/additive_recessive_dominant_add2_rec1_dom2_prec0_pdom0_n500_L10_pve0.3_seed1000000_reps400_chunk1.RData"
