"chunk","gene"
157,"TBC1D3B"
157,"TBC1D3C"
157,"TBC1D3D"
157,"TBC1D3E"
157,"TBC1D3F"
157,"TBC1D3G"
157,"TBC1D3H"
157,"TBC1D3I"
157,"TBC1D3K"
157,"TBC1D3L"
157,"TBC1D4"
157,"TBC1D5"
157,"TBC1D7"
157,"TBC1D8"
157,"TBC1D8B"
157,"TBC1D9"
157,"TBC1D9B"
157,"TBCA"
157,"TBCB"
157,"TBCC"
157,"TBCCD1"
157,"TBCD"
157,"TBCE"
157,"TBCEL"
157,"TBCK"
157,"TBK1"
157,"TBKBP1"
157,"TBL1X"
157,"TBL1XR1"
157,"TBL1Y"
157,"TBL2"
157,"TBL3"
157,"TBP"
157,"TBPL1"
157,"TBPL2"
157,"TBR1"
157,"TBRG1"
157,"TBRG4"
157,"TBX1"
157,"TBX10"
157,"TBX15"
157,"TBX18"
157,"TBX19"
157,"TBX2"
157,"TBX20"
157,"TBX21"
157,"TBX22"
157,"TBX3"
157,"TBX4"
157,"TBX5"
157,"TBX6"
157,"TBXA2R"
157,"TBXAS1"
157,"TC2N"
157,"TCAF1"
157,"TCAF2"
157,"TCAIM"
157,"TCAP"
157,"TCEA1"
157,"TCEA2"
157,"TCEA3"
157,"TCEAL1"
157,"TCEAL2"
157,"TCEAL3"
157,"TCEAL4"
157,"TCEAL5"
157,"TCEAL6"
157,"TCEAL7"
157,"TCEAL8"
157,"TCEAL9"
157,"TCEANC"
157,"TCEANC2"
157,"TCERG1"
157,"TCERG1L"
157,"TCF12"
157,"TCF15"
157,"TCF19"
157,"TCF20"
158,"TCF21"
158,"TCF23"
158,"TCF24"
158,"TCF25"
158,"TCF3"
158,"TCF4"
158,"TCF7"
158,"TCF7L1"
158,"TCF7L2"
158,"TCFL5"
158,"TCHH"
158,"TCHHL1"
158,"TCHP"
158,"TCIRG1"
158,"TCL1A"
158,"TCL1B"
158,"TCN1"
158,"TCN2"
158,"TCOF1"
158,"TCP1"
158,"TCP10L"
158,"TCP10L2"
158,"TCP11"
158,"TCP11L1"
158,"TCP11L2"
158,"TCP11X1"
158,"TCP11X2"
158,"TCTA"
158,"TCTE1"
158,"TCTEX1D1"
158,"TCTEX1D4"
158,"TCTN1"
158,"TCTN2"
158,"TCTN3"
158,"TDG"
158,"TDGF1"
158,"TDO2"
158,"TDP1"
158,"TDP2"
158,"TDRD1"
158,"TDRD10"
158,"TDRD12"
158,"TDRD15"
158,"TDRD3"
158,"TDRD5"
158,"TDRD6"
158,"TDRD7"
158,"TDRD9"
158,"TDRKH"
158,"TDRP"
158,"TEAD1"
158,"TEAD2"
158,"TEAD3"
158,"TEAD4"
158,"TEC"
158,"TECPR1"
158,"TECPR2"
158,"TECR"
158,"TECRL"
158,"TECTA"
158,"TECTB"
158,"TEDDM1"
158,"TEF"
158,"TEFM"
158,"TEK"
158,"TEKT1"
158,"TEKT2"
158,"TEKT3"
158,"TEKT4"
158,"TEKT5"
158,"TELO2"
158,"TEN1"
158,"TENM1"
158,"TENM2"
158,"TENM3"
158,"TENM4"
158,"TEP1"
158,"TEPP"
158,"TEPSIN"
158,"TERB1"
158,"TERB2"
158,"TERF1"
158,"TERF2"
158,"TERF2IP"
158,"TERT"
158,"TES"
158,"TESC"
158,"TESK1"
158,"TESK2"
158,"TESMIN"
158,"TESPA1"
158,"TET1"
158,"TET2"
158,"TET3"
158,"TEX10"
158,"TEX101"
158,"TEX11"
158,"TEX12"
158,"TEX13A"
158,"TEX13B"
159,"TEX13C"
159,"TEX13D"
159,"TEX14"
159,"TEX15"
159,"TEX19"
159,"TEX2"
159,"TEX22"
159,"TEX26"
159,"TEX261"
159,"TEX264"
159,"TEX28"
159,"TEX29"
159,"TEX30"
159,"TEX33"
159,"TEX35"
159,"TEX36"
159,"TEX37"
159,"TEX38"
159,"TEX43"
159,"TEX44"
159,"TEX9"
159,"TF"
159,"TFAM"
159,"TFAP2A"
159,"TFAP2B"
159,"TFAP2C"
159,"TFAP2D"
159,"TFAP2E"
159,"TFAP4"
159,"TFB1M"
159,"TFB2M"
159,"TFCP2"
159,"TFCP2L1"
159,"TFDP1"
159,"TFDP2"
159,"TFDP3"
159,"TFE3"
159,"TFEB"
159,"TFEC"
159,"TFF1"
159,"TFF2"
159,"TFF3"
159,"TFG"
159,"TFIP11"
159,"TFPI"
159,"TFPI2"
159,"TFPT"
159,"TFR2"
159,"TFRC"
159,"TG"
159,"TGDS"
159,"TGFA"
159,"TGFB1"
159,"TGFB1I1"
159,"TGFB2"
159,"TGFB3"
159,"TGFBI"
159,"TGFBR1"
159,"TGFBR2"
159,"TGFBR3"
159,"TGFBR3L"
159,"TGFBRAP1"
159,"TGIF1"
159,"TGIF2"
159,"TGIF2LX"
159,"TGIF2LY"
159,"TGM1"
159,"TGM2"
159,"TGM3"
159,"TGM4"
159,"TGM5"
159,"TGM6"
159,"TGM7"
159,"TGOLN2"
159,"TGS1"
159,"TH"
159,"THADA"
159,"THAP1"
159,"THAP10"
159,"THAP11"
159,"THAP12"
159,"THAP2"
159,"THAP3"
159,"THAP4"
159,"THAP5"
159,"THAP6"
159,"THAP7"
159,"THAP8"
159,"THAP9"
159,"THBD"
159,"THBS1"
159,"THBS2"
159,"THBS3"
159,"THBS4"
159,"THEG"
159,"THEGL"
159,"THEM4"
159,"THEM5"
159,"THEM6"
159,"THEMIS"
160,"THEMIS2"
160,"THG1L"
160,"THNSL1"
160,"THNSL2"
160,"THOC1"
160,"THOC2"
160,"THOC3"
160,"THOC5"
160,"THOC6"
160,"THOC7"
160,"THOP1"
160,"THPO"
160,"THRA"
160,"THRAP3"
160,"THRB"
160,"THRSP"
160,"THSD1"
160,"THSD4"
160,"THSD7A"
160,"THSD7B"
160,"THTPA"
160,"THUMPD1"
160,"THUMPD2"
160,"THUMPD3"
160,"THY1"
160,"THYN1"
160,"TIA1"
160,"TIAF1"
160,"TIAL1"
160,"TIAM1"
160,"TIAM2"
160,"TICAM1"
160,"TICAM2"
160,"TICRR"
160,"TIE1"
160,"TIFA"
160,"TIFAB"
160,"TIGAR"
160,"TIGD1"
160,"TIGD2"
160,"TIGD3"
160,"TIGD4"
160,"TIGD5"
160,"TIGD6"
160,"TIGD7"
160,"TIGIT"
160,"TIMD4"
160,"TIMELESS"
160,"TIMM10"
160,"TIMM10B"
160,"TIMM13"
160,"TIMM17A"
160,"TIMM17B"
160,"TIMM21"
160,"TIMM22"
160,"TIMM23"
160,"TIMM23B"
160,"TIMM29"
160,"TIMM44"
160,"TIMM50"
160,"TIMM8A"
160,"TIMM8B"
160,"TIMM9"
160,"TIMMDC1"
160,"TIMP1"
160,"TIMP2"
160,"TIMP3"
160,"TIMP4"
160,"TINAG"
160,"TINAGL1"
160,"TINCR"
160,"TINF2"
160,"TIPARP"
160,"TIPIN"
160,"TIPRL"
160,"TIRAP"
160,"TJAP1"
160,"TJP1"
160,"TJP2"
160,"TJP3"
160,"TK1"
160,"TK2"
160,"TKFC"
160,"TKT"
160,"TKTL1"
160,"TKTL2"
160,"TLCD1"
160,"TLCD2"
160,"TLDC2"
160,"TLE1"
160,"TLE2"
160,"TLE3"
160,"TLE4"
160,"TLE6"
160,"TLK1"
160,"TLK2"
160,"TLL1"
160,"TLL2"
160,"TLN1"
160,"TLN2"
161,"TLR1"
161,"TLR10"
161,"TLR2"
161,"TLR3"
161,"TLR4"
161,"TLR5"
161,"TLR6"
161,"TLR7"
161,"TLR8"
161,"TLR9"
161,"TLX1"
161,"TLX2"
161,"TLX3"
161,"TM2D1"
161,"TM2D2"
161,"TM2D3"
161,"TM4SF1"
161,"TM4SF18"
161,"TM4SF19"
161,"TM4SF20"
161,"TM4SF4"
161,"TM4SF5"
161,"TM6SF1"
161,"TM6SF2"
161,"TM7SF2"
161,"TM7SF3"
161,"TM9SF1"
161,"TM9SF2"
161,"TM9SF3"
161,"TM9SF4"
161,"TMA16"
161,"TMA7"
161,"TMBIM1"
161,"TMBIM4"
161,"TMBIM6"
161,"TMC1"
161,"TMC2"
161,"TMC3"
161,"TMC4"
161,"TMC5"
161,"TMC6"
161,"TMC7"
161,"TMC8"
161,"TMCC1"
161,"TMCC2"
161,"TMCC3"
161,"TMCO1"
161,"TMCO2"
161,"TMCO3"
161,"TMCO4"
161,"TMCO5A"
161,"TMCO6"
161,"TMED1"
161,"TMED10"
161,"TMED2"
161,"TMED3"
161,"TMED4"
161,"TMED5"
161,"TMED6"
161,"TMED7"
161,"TMED8"
161,"TMED9"
161,"TMEFF1"
161,"TMEFF2"
161,"TMEM100"
161,"TMEM101"
161,"TMEM102"
161,"TMEM104"
161,"TMEM106A"
161,"TMEM106B"
161,"TMEM106C"
161,"TMEM107"
161,"TMEM108"
161,"TMEM109"
161,"TMEM11"
161,"TMEM114"
161,"TMEM115"
161,"TMEM116"
161,"TMEM117"
161,"TMEM119"
161,"TMEM120A"
161,"TMEM120B"
161,"TMEM121"
161,"TMEM123"
161,"TMEM125"
161,"TMEM126A"
161,"TMEM126B"
161,"TMEM127"
161,"TMEM128"
161,"TMEM129"
161,"TMEM130"
161,"TMEM131"
161,"TMEM132A"
161,"TMEM132B"
161,"TMEM132C"
161,"TMEM132D"
161,"TMEM132E"
161,"TMEM134"
161,"TMEM135"
161,"TMEM138"
162,"TMEM139"
162,"TMEM140"
162,"TMEM141"
162,"TMEM143"
162,"TMEM144"
162,"TMEM145"
162,"TMEM147"
162,"TMEM14A"
162,"TMEM14B"
162,"TMEM14C"
162,"TMEM150A"
162,"TMEM150B"
162,"TMEM150C"
162,"TMEM151A"
162,"TMEM151B"
162,"TMEM154"
162,"TMEM156"
162,"TMEM158"
162,"TMEM159"
162,"TMEM160"
162,"TMEM161A"
162,"TMEM161B"
162,"TMEM163"
162,"TMEM164"
162,"TMEM165"
162,"TMEM167A"
162,"TMEM167B"
162,"TMEM168"
162,"TMEM169"
162,"TMEM17"
162,"TMEM170A"
162,"TMEM170B"
162,"TMEM171"
162,"TMEM174"
162,"TMEM175"
162,"TMEM176A"
162,"TMEM176B"
162,"TMEM177"
162,"TMEM178A"
162,"TMEM178B"
162,"TMEM179"
162,"TMEM179B"
162,"TMEM18"
162,"TMEM181"
162,"TMEM182"
162,"TMEM183A"
162,"TMEM184A"
162,"TMEM184B"
162,"TMEM184C"
162,"TMEM185A"
162,"TMEM185B"
162,"TMEM186"
162,"TMEM187"
162,"TMEM19"
162,"TMEM190"
162,"TMEM191B"
162,"TMEM191C"
162,"TMEM192"
162,"TMEM196"
162,"TMEM198"
162,"TMEM199"
162,"TMEM200A"
162,"TMEM200B"
162,"TMEM200C"
162,"TMEM201"
162,"TMEM202"
162,"TMEM203"
162,"TMEM204"
162,"TMEM205"
162,"TMEM207"
162,"TMEM208"
162,"TMEM209"
162,"TMEM210"
162,"TMEM211"
162,"TMEM212"
162,"TMEM213"
162,"TMEM214"
162,"TMEM215"
162,"TMEM216"
162,"TMEM217"
162,"TMEM218"
162,"TMEM219"
162,"TMEM220"
162,"TMEM221"
162,"TMEM222"
162,"TMEM223"
162,"TMEM225"
162,"TMEM229A"
162,"TMEM229B"
162,"TMEM230"
162,"TMEM231"
162,"TMEM232"
162,"TMEM233"
162,"TMEM234"
162,"TMEM235"
162,"TMEM236"
162,"TMEM237"
162,"TMEM238"
162,"TMEM239"
162,"TMEM240"
163,"TMEM241"
163,"TMEM242"
163,"TMEM243"
163,"TMEM244"
163,"TMEM245"
163,"TMEM247"
163,"TMEM248"
163,"TMEM249"
163,"TMEM25"
163,"TMEM251"
163,"TMEM252"
163,"TMEM253"
163,"TMEM254"
163,"TMEM255A"
163,"TMEM255B"
163,"TMEM256"
163,"TMEM258"
163,"TMEM259"
163,"TMEM26"
163,"TMEM260"
163,"TMEM262"
163,"TMEM263"
163,"TMEM265"
163,"TMEM266"
163,"TMEM267"
163,"TMEM268"
163,"TMEM269"
163,"TMEM30A"
163,"TMEM30B"
163,"TMEM31"
163,"TMEM33"
163,"TMEM35A"
163,"TMEM35B"
163,"TMEM37"
163,"TMEM38A"
163,"TMEM38B"
163,"TMEM39A"
163,"TMEM39B"
163,"TMEM40"
163,"TMEM41A"
163,"TMEM41B"
163,"TMEM42"
163,"TMEM43"
163,"TMEM44"
163,"TMEM45A"
163,"TMEM45B"
163,"TMEM47"
163,"TMEM50A"
163,"TMEM50B"
163,"TMEM51"
163,"TMEM52"
163,"TMEM52B"
163,"TMEM53"
163,"TMEM54"
163,"TMEM59"
163,"TMEM59L"
163,"TMEM60"
163,"TMEM61"
163,"TMEM62"
163,"TMEM63A"
163,"TMEM63B"
163,"TMEM63C"
163,"TMEM64"
163,"TMEM65"
163,"TMEM67"
163,"TMEM68"
163,"TMEM69"
163,"TMEM70"
163,"TMEM71"
163,"TMEM72"
163,"TMEM74"
163,"TMEM74B"
163,"TMEM79"
163,"TMEM80"
163,"TMEM81"
163,"TMEM82"
163,"TMEM86A"
163,"TMEM86B"
163,"TMEM87A"
163,"TMEM87B"
163,"TMEM88"
163,"TMEM88B"
163,"TMEM89"
163,"TMEM8B"
163,"TMEM9"
163,"TMEM91"
163,"TMEM92"
163,"TMEM94"
163,"TMEM95"
163,"TMEM97"
163,"TMEM98"
163,"TMEM9B"
163,"TMF1"
163,"TMIE"
163,"TMIGD1"
163,"TMIGD2"
163,"TMIGD3"
163,"TMLHE"
163,"TMOD1"
163,"TMOD2"
164,"TMOD3"
164,"TMOD4"
164,"TMPO"
164,"TMPPE"
164,"TMPRSS11A"
164,"TMPRSS11B"
164,"TMPRSS11D"
164,"TMPRSS11E"
164,"TMPRSS11F"
164,"TMPRSS12"
164,"TMPRSS13"
164,"TMPRSS15"
164,"TMPRSS2"
164,"TMPRSS3"
164,"TMPRSS4"
164,"TMPRSS5"
164,"TMPRSS6"
164,"TMPRSS7"
164,"TMPRSS9"
164,"TMSB10"
164,"TMSB15A"
164,"TMSB15B"
164,"TMSB4X"
164,"TMSB4Y"
164,"TMTC1"
164,"TMTC2"
164,"TMTC3"
164,"TMTC4"
164,"TMUB1"
164,"TMUB2"
164,"TMX1"
164,"TMX2"
164,"TMX3"
164,"TMX4"
164,"TNC"
164,"TNF"
164,"TNFAIP1"
164,"TNFAIP2"
164,"TNFAIP3"
164,"TNFAIP6"
164,"TNFAIP8"
164,"TNFAIP8L1"
164,"TNFAIP8L2"
164,"TNFAIP8L3"
164,"TNFRSF10A"
164,"TNFRSF10B"
164,"TNFRSF10C"
164,"TNFRSF10D"
164,"TNFRSF11A"
164,"TNFRSF11B"
164,"TNFRSF12A"
164,"TNFRSF13B"
164,"TNFRSF13C"
164,"TNFRSF14"
164,"TNFRSF17"
164,"TNFRSF18"
164,"TNFRSF19"
164,"TNFRSF1A"
164,"TNFRSF1B"
164,"TNFRSF21"
164,"TNFRSF25"
164,"TNFRSF4"
164,"TNFRSF6B"
164,"TNFRSF8"
164,"TNFRSF9"
164,"TNFSF10"
164,"TNFSF11"
164,"TNFSF12"
164,"TNFSF13"
164,"TNFSF13B"
164,"TNFSF14"
164,"TNFSF15"
164,"TNFSF18"
164,"TNFSF4"
164,"TNFSF8"
164,"TNFSF9"
164,"TNIK"
164,"TNIP1"
164,"TNIP2"
164,"TNIP3"
164,"TNK1"
164,"TNK2"
164,"TNKS"
164,"TNKS1BP1"
164,"TNKS2"
164,"TNMD"
164,"TNN"
164,"TNNC1"
164,"TNNC2"
164,"TNNI1"
164,"TNNI2"
164,"TNNI3"
164,"TNNI3K"
164,"TNNT1"
164,"TNNT2"
164,"TNNT3"
164,"TNP1"
164,"TNP2"
164,"TNPO1"
164,"TNPO2"
165,"TNPO3"
165,"TNR"
165,"TNRC18"
165,"TNRC6A"
165,"TNRC6B"
165,"TNRC6C"
165,"TNS1"
165,"TNS2"
165,"TNS3"
165,"TNS4"
165,"TNXB"
165,"TOB1"
165,"TOB2"
165,"TOE1"
165,"TOGARAM1"
165,"TOGARAM2"
165,"TOLLIP"
165,"TOM1"
165,"TOM1L1"
165,"TOM1L2"
165,"TOMM20"
165,"TOMM20L"
165,"TOMM22"
165,"TOMM34"
165,"TOMM40"
165,"TOMM40L"
165,"TOMM5"
165,"TOMM6"
165,"TOMM7"
165,"TOMM70"
165,"TONSL"
165,"TOP1"
165,"TOP1MT"
165,"TOP2A"
165,"TOP2B"
165,"TOP3A"
165,"TOP3B"
165,"TOPAZ1"
165,"TOPBP1"
165,"TOPORS"
165,"TOR1A"
165,"TOR1AIP1"
165,"TOR1AIP2"
165,"TOR1B"
165,"TOR2A"
165,"TOR3A"
165,"TOR4A"
165,"TOX"
165,"TOX2"
165,"TOX3"
165,"TOX4"
165,"TP53"
165,"TP53AIP1"
165,"TP53BP1"
165,"TP53BP2"
165,"TP53I11"
165,"TP53I13"
165,"TP53I3"
165,"TP53INP1"
165,"TP53INP2"
165,"TP53RK"
165,"TP53TG3"
165,"TP53TG3B"
165,"TP53TG3C"
165,"TP53TG3D"
165,"TP53TG3E"
165,"TP53TG3F"
165,"TP53TG5"
165,"TP63"
165,"TP73"
165,"TPBG"
165,"TPBGL"
165,"TPCN1"
165,"TPCN2"
165,"TPD52"
165,"TPD52L1"
165,"TPD52L2"
165,"TPD52L3"
165,"TPGS1"
165,"TPGS2"
165,"TPH1"
165,"TPH2"
165,"TPI1"
165,"TPK1"
165,"TPM1"
165,"TPM2"
165,"TPM3"
165,"TPM4"
165,"TPMT"
165,"TPO"
165,"TPP1"
165,"TPP2"
165,"TPPP"
165,"TPPP2"
165,"TPPP3"
165,"TPR"
165,"TPRA1"
165,"TPRG1"
165,"TPRG1L"
165,"TPRKB"
166,"TPRN"
166,"TPRX1"
166,"TPSAB1"
166,"TPSB2"
166,"TPSD1"
166,"TPSG1"
166,"TPST1"
166,"TPST2"
166,"TPT1"
166,"TPTE"
166,"TPTE2"
166,"TPX2"
166,"TRA2A"
166,"TRA2B"
166,"TRABD"
166,"TRABD2A"
166,"TRABD2B"
166,"TRADD"
166,"TRAF1"
166,"TRAF2"
166,"TRAF3"
166,"TRAF3IP1"
166,"TRAF3IP2"
166,"TRAF3IP3"
166,"TRAF4"
166,"TRAF5"
166,"TRAF6"
166,"TRAF7"
166,"TRAFD1"
166,"TRAIP"
166,"TRAK1"
166,"TRAK2"
166,"TRAM1"
166,"TRAM1L1"
166,"TRAM2"
166,"TRANK1"
166,"TRAP1"
166,"TRAPPC1"
166,"TRAPPC10"
166,"TRAPPC11"
166,"TRAPPC12"
166,"TRAPPC13"
166,"TRAPPC2"
166,"TRAPPC2B"
166,"TRAPPC2L"
166,"TRAPPC3"
166,"TRAPPC3L"
166,"TRAPPC4"
166,"TRAPPC5"
166,"TRAPPC6A"
166,"TRAPPC6B"
166,"TRAPPC8"
166,"TRAPPC9"
166,"TRAT1"
166,"TRDMT1"
166,"TRDN"
166,"TREH"
166,"TREM1"
166,"TREM2"
166,"TREML1"
166,"TREML2"
166,"TREML4"
166,"TRERF1"
166,"TREX1"
166,"TREX2"
166,"TRH"
166,"TRHDE"
166,"TRHR"
166,"TRIAP1"
166,"TRIB1"
166,"TRIB2"
166,"TRIB3"
166,"TRIL"
166,"TRIM10"
166,"TRIM11"
166,"TRIM13"
166,"TRIM14"
166,"TRIM15"
166,"TRIM16"
166,"TRIM17"
166,"TRIM2"
166,"TRIM21"
166,"TRIM22"
166,"TRIM23"
166,"TRIM24"
166,"TRIM25"
166,"TRIM26"
166,"TRIM27"
166,"TRIM28"
166,"TRIM29"
166,"TRIM3"
166,"TRIM31"
166,"TRIM32"
166,"TRIM33"
166,"TRIM34"
166,"TRIM35"
166,"TRIM36"
166,"TRIM37"
166,"TRIM38"
166,"TRIM39"
167,"TRIM4"
167,"TRIM40"
167,"TRIM41"
167,"TRIM42"
167,"TRIM43"
167,"TRIM43B"
167,"TRIM44"
167,"TRIM45"
167,"TRIM46"
167,"TRIM47"
167,"TRIM48"
167,"TRIM49"
167,"TRIM49B"
167,"TRIM49C"
167,"TRIM49D1"
167,"TRIM49D2"
167,"TRIM5"
167,"TRIM50"
167,"TRIM51"
167,"TRIM51GP"
167,"TRIM52"
167,"TRIM54"
167,"TRIM55"
167,"TRIM56"
167,"TRIM58"
167,"TRIM59"
167,"TRIM6"
167,"TRIM60"
167,"TRIM61"
167,"TRIM62"
167,"TRIM63"
167,"TRIM64"
167,"TRIM64B"
167,"TRIM64C"
167,"TRIM65"
167,"TRIM66"
167,"TRIM67"
167,"TRIM68"
167,"TRIM69"
167,"TRIM7"
167,"TRIM71"
167,"TRIM72"
167,"TRIM73"
167,"TRIM74"
167,"TRIM75P"
167,"TRIM77"
167,"TRIM8"
167,"TRIM9"
167,"TRIML1"
167,"TRIML2"
167,"TRIO"
167,"TRIOBP"
167,"TRIP10"
167,"TRIP11"
167,"TRIP12"
167,"TRIP13"
167,"TRIP4"
167,"TRIP6"
167,"TRIQK"
167,"TRIT1"
167,"TRMO"
167,"TRMT1"
167,"TRMT10A"
167,"TRMT10B"
167,"TRMT10C"
167,"TRMT11"
167,"TRMT112"
167,"TRMT12"
167,"TRMT13"
167,"TRMT1L"
167,"TRMT2A"
167,"TRMT2B"
167,"TRMT44"
167,"TRMT5"
167,"TRMT6"
167,"TRMT61A"
167,"TRMT61B"
167,"TRMU"
167,"TRNAU1AP"
167,"TRNP1"
167,"TRNT1"
167,"TRO"
167,"TROAP"
167,"TRPA1"
167,"TRPC1"
167,"TRPC3"
167,"TRPC4"
167,"TRPC4AP"
167,"TRPC5"
167,"TRPC5OS"
167,"TRPC6"
167,"TRPC7"
167,"TRPM1"
167,"TRPM2"
167,"TRPM3"
167,"TRPM4"
167,"TRPM5"
167,"TRPM6"
167,"TRPM7"
167,"TRPM8"
168,"TRPS1"
168,"TRPT1"
168,"TRPV1"
168,"TRPV2"
168,"TRPV3"
168,"TRPV4"
168,"TRPV5"
168,"TRPV6"
168,"TRRAP"
168,"TRUB1"
168,"TRUB2"
168,"TSACC"
168,"TSC1"
168,"TSC2"
168,"TSC22D1"
168,"TSC22D2"
168,"TSC22D3"
168,"TSC22D4"
168,"TSEN15"
168,"TSEN2"
168,"TSEN34"
168,"TSEN54"
168,"TSFM"
168,"TSG101"
168,"TSGA10"
168,"TSGA10IP"
168,"TSGA13"
168,"TSHB"
168,"TSHR"
168,"TSHZ1"
168,"TSHZ2"
168,"TSHZ3"
168,"TSKS"
168,"TSKU"
168,"TSLP"
168,"TSN"
168,"TSNARE1"
168,"TSNAX"
168,"TSNAXIP1"
168,"TSPAN1"
168,"TSPAN10"
168,"TSPAN11"
168,"TSPAN12"
168,"TSPAN13"
168,"TSPAN14"
168,"TSPAN15"
168,"TSPAN16"
168,"TSPAN17"
168,"TSPAN18"
168,"TSPAN19"
168,"TSPAN2"
168,"TSPAN3"
168,"TSPAN31"
168,"TSPAN32"
168,"TSPAN33"
168,"TSPAN4"
168,"TSPAN5"
168,"TSPAN6"
168,"TSPAN7"
168,"TSPAN8"
168,"TSPAN9"
168,"TSPEAR"
168,"TSPO"
168,"TSPO2"
168,"TSPOAP1"
168,"TSPY1"
168,"TSPY10"
168,"TSPY2"
168,"TSPY3"
168,"TSPY4"
168,"TSPY8"
168,"TSPY9P"
168,"TSPYL1"
168,"TSPYL2"
168,"TSPYL4"
168,"TSPYL5"
168,"TSPYL6"
168,"TSR1"
168,"TSR2"
168,"TSR3"
168,"TSSC4"
168,"TSSK1B"
168,"TSSK3"
168,"TSSK4"
168,"TSSK6"
168,"TST"
168,"TSTD1"
168,"TSTD2"
168,"TSTD3"
168,"TTBK1"
168,"TTBK2"
168,"TTC1"
168,"TTC12"
168,"TTC13"
168,"TTC14"
168,"TTC16"
168,"TTC17"
168,"TTC19"
168,"TTC21A"
168,"TTC21B"
169,"TTC22"
169,"TTC23"
169,"TTC23L"
169,"TTC24"
169,"TTC25"
169,"TTC26"
169,"TTC27"
169,"TTC28"
169,"TTC29"
169,"TTC3"
169,"TTC30A"
169,"TTC30B"
169,"TTC31"
169,"TTC32"
169,"TTC33"
169,"TTC34"
169,"TTC36"
169,"TTC37"
169,"TTC38"
169,"TTC39A"
169,"TTC39B"
169,"TTC39C"
169,"TTC4"
169,"TTC5"
169,"TTC6"
169,"TTC7A"
169,"TTC7B"
169,"TTC8"
169,"TTC9"
169,"TTC9B"
169,"TTC9C"
169,"TTF1"
169,"TTF2"
169,"TTI1"
169,"TTI2"
169,"TTK"
169,"TTL"
169,"TTLL1"
169,"TTLL10"
169,"TTLL11"
169,"TTLL12"
169,"TTLL13P"
169,"TTLL2"
169,"TTLL3"
169,"TTLL4"
169,"TTLL5"
169,"TTLL6"
169,"TTLL7"
169,"TTLL8"
169,"TTLL9"
169,"TTN"
169,"TTPA"
169,"TTPAL"
169,"TTR"
169,"TTYH1"
169,"TTYH2"
169,"TTYH3"
169,"TUB"
169,"TUBA1A"
169,"TUBA1B"
169,"TUBA1C"
169,"TUBA3C"
169,"TUBA3D"
169,"TUBA3E"
169,"TUBA4A"
169,"TUBA4B"
169,"TUBA8"
169,"TUBAL3"
169,"TUBB"
169,"TUBB1"
169,"TUBB2A"
169,"TUBB2B"
169,"TUBB3"
169,"TUBB4A"
169,"TUBB4B"
169,"TUBB6"
169,"TUBB8"
169,"TUBD1"
169,"TUBE1"
169,"TUBG1"
169,"TUBG2"
169,"TUBGCP2"
169,"TUBGCP3"
169,"TUBGCP4"
169,"TUBGCP5"
169,"TUBGCP6"
169,"TUFM"
169,"TUFT1"
169,"TUG1"
169,"TULP1"
169,"TULP2"
169,"TULP3"
169,"TULP4"
169,"TUNAR"
169,"TUSC1"
169,"TUSC2"
169,"TUSC3"
169,"TUT1"
169,"TVP23A"
169,"TVP23B"
170,"TVP23C"
170,"TWF1"
170,"TWF2"
170,"TWIST1"
170,"TWIST2"
170,"TWNK"
170,"TWSG1"
170,"TXK"
170,"TXLNA"
170,"TXLNB"
170,"TXLNG"
170,"TXN"
170,"TXN2"
170,"TXNDC11"
170,"TXNDC12"
170,"TXNDC15"
170,"TXNDC16"
170,"TXNDC17"
170,"TXNDC2"
170,"TXNDC5"
170,"TXNDC8"
170,"TXNDC9"
170,"TXNIP"
170,"TXNL1"
170,"TXNL4A"
170,"TXNL4B"
170,"TXNRD1"
170,"TXNRD2"
170,"TXNRD3"
170,"TYK2"
170,"TYMP"
170,"TYMS"
170,"TYR"
170,"TYRO3"
170,"TYROBP"
170,"TYRP1"
170,"TYSND1"
170,"TYW1"
170,"TYW1B"
170,"TYW3"
170,"TYW5"
170,"U2AF1"
170,"U2AF1L4"
170,"U2AF1L5"
170,"U2AF2"
170,"U2SURP"
170,"UACA"
170,"UAP1"
170,"UAP1L1"
170,"UBA1"
170,"UBA2"
170,"UBA3"
170,"UBA5"
170,"UBA52"
170,"UBA6"
170,"UBA7"
170,"UBAC1"
170,"UBAC2"
170,"UBALD1"
170,"UBALD2"
170,"UBAP1"
170,"UBAP1L"
170,"UBAP2"
170,"UBAP2L"
170,"UBASH3A"
170,"UBASH3B"
170,"UBB"
170,"UBC"
170,"UBD"
170,"UBE2A"
170,"UBE2B"
170,"UBE2C"
170,"UBE2D1"
170,"UBE2D2"
170,"UBE2D3"
170,"UBE2D4"
170,"UBE2E1"
170,"UBE2E2"
170,"UBE2E3"
170,"UBE2F"
170,"UBE2G1"
170,"UBE2G2"
170,"UBE2H"
170,"UBE2I"
170,"UBE2J1"
170,"UBE2J2"
170,"UBE2K"
170,"UBE2L3"
170,"UBE2L6"
170,"UBE2M"
170,"UBE2N"
170,"UBE2O"
170,"UBE2Q1"
170,"UBE2Q2"
170,"UBE2QL1"
170,"UBE2R2"
170,"UBE2S"
170,"UBE2T"
170,"UBE2U"
170,"UBE2V1"
171,"UBE2V2"
171,"UBE2W"
171,"UBE2Z"
171,"UBE3A"
171,"UBE3B"
171,"UBE3C"
171,"UBE3D"
171,"UBE4A"
